Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP,Year
124,Steve Nash*,PG,23,PHO,4.0,51.0,16.5,.511,.278,.444,4.1,19.4,11.1,22.4,2.1,0.0,12.2,21.9,,0.1,0.0,0.1,0.081,,0.6,1.8,2.4,0.1,1998
125,Jermaine O'Neal,PF,19,POR,1.0,3.0,-5.3,.000,.333,.000,38.3,0.0,20.2,0.0,0.0,55.2,0.0,44.3,,-0.1,0.0,0.0,-0.617,,-22.9,0.8,-22.1,0.0,1998
126,Shaquille O'Neal*,C,25,LAL,13.0,501.0,31.0,.604,.000,.616,11.4,20.6,15.9,17.8,0.8,5.1,11.6,34.3,,1.8,0.3,2.1,0.2,,7.2,0.6,7.8,1.2,1998
127,Charles Oakley,PF,34,NYK,10.0,342.0,11.1,.494,.000,.352,7.6,23.9,15.7,7.1,1.8,0.5,13.7,13.4,,0.2,0.5,0.7,0.095,,-1.6,1.6,0.0,0.2,1998
128,Hakeem Olajuwon*,C,35,HOU,5.0,190.0,18.8,.449,.010,.333,5.0,27.9,15.8,15.8,1.4,6.3,10.3,31.5,,-0.2,0.4,0.2,0.049,,1.3,2.8,4.1,0.3,1998
129,Greg Ostertag,C,24,UTA,19.0,336.0,12.9,.561,.000,.543,9.5,19.1,14.6,2.4,1.2,9.0,17.4,10.1,,0.2,0.8,1.0,0.141,,-1.6,4.3,2.7,0.4,1998
130,Cherokee Parks,C,25,MIN,1.0,1.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,-0.039,,-3.3,-1.7,-5.0,0.0,1998
131,Gary Payton*,PG,29,SEA,10.0,428.0,23.0,.585,.273,.273,2.6,6.9,4.8,30.4,2.4,0.2,11.3,25.6,,1.7,-0.1,1.5,0.17,,5.8,-0.4,5.4,0.8,1998
132,Anthony Peeler,SG,28,MIN,5.0,213.0,16.7,.514,.403,.052,8.3,13.3,10.7,15.5,2.6,1.2,9.2,19.0,,0.3,0.1,0.4,0.1,,3.5,1.2,4.7,0.4,1998
133,Will Perdue,C,32,SAS,9.0,191.0,11.6,.497,.000,.778,15.7,21.1,18.5,0.8,1.7,3.3,23.3,12.0,,0.1,0.4,0.5,0.117,,-2.5,1.1,-1.4,0.0,1998
134,Sam Perkins,PF,36,SEA,10.0,210.0,9.4,.531,.571,.476,3.5,14.6,9.2,10.0,0.8,2.0,17.8,14.0,,0.1,0.0,0.1,0.013,,-0.7,-0.7,-1.4,0.0,1998
135,Chuck Person,PF,33,SAS,9.0,196.0,7.6,.483,.755,.038,0.0,15.4,8.1,6.0,1.1,0.0,10.0,14.8,,0.0,0.3,0.2,0.058,,-1.6,1.1,-0.5,0.1,1998
136,Wesley Person,SG,26,CLE,4.0,136.0,10.4,.520,.655,.138,2.1,7.5,4.8,15.4,1.3,0.0,3.1,11.8,,0.2,0.0,0.2,0.081,,2.7,0.3,3.0,0.2,1998
137,Bobby Phills,SG,28,CHH,9.0,269.0,6.9,.422,.266,.125,1.9,8.7,5.3,14.9,2.1,0.6,16.1,15.1,,-0.3,0.2,-0.1,-0.022,,-2.8,0.7,-2.1,0.0,1998
138,Scottie Pippen*,SF,32,CHI,21.0,836.0,19.5,.500,.269,.456,7.0,15.7,11.1,23.6,3.1,1.9,12.6,23.0,,1.4,1.5,2.9,0.166,,3.1,2.5,5.6,1.6,1998
139,Mark Pope,SF,25,IND,7.0,42.0,8.9,.699,.167,.167,6.4,8.9,7.7,4.2,1.3,0.0,13.4,8.8,,0.1,0.0,0.1,0.126,,-1.5,1.3,-0.2,0.0,1998
140,Terry Porter,PG,34,MIN,5.0,188.0,17.0,.557,.397,.286,4.1,12.4,7.9,15.5,1.5,0.0,5.3,18.6,,0.5,0.0,0.5,0.134,,3.3,-0.4,3.0,0.2,1998
141,Vitaly Potapenko,C,22,CLE,4.0,70.0,4.6,.438,.000,.667,6.2,16.6,11.4,9.1,1.7,0.0,23.6,18.3,,-0.2,0.0,-0.1,-0.074,,-4.6,-0.4,-5.0,-0.1,1998
142,Brent Price,PG,29,HOU,5.0,75.0,8.2,.582,.867,.200,1.4,12.5,6.7,15.3,2.9,0.0,26.9,14.1,,0.0,0.1,0.1,0.049,,-4.4,1.6,-2.7,0.0,1998
143,Eldridge Recasner,SG,30,ATL,4.0,89.0,12.4,.560,.480,.080,0.0,5.8,2.9,15.8,1.3,0.0,7.2,15.7,,0.2,0.1,0.3,0.139,,2.1,0.2,2.3,0.1,1998
144,J.R. Reid,PF,29,CHH,9.0,114.0,4.2,.463,.036,.357,7.7,14.0,10.9,3.0,1.5,1.4,25.3,19.2,,-0.3,0.1,-0.1,-0.06,,-7.8,-0.6,-8.4,-0.2,1998
145,Rodrick Rhodes,SF,24,HOU,3.0,7.0,30.8,.630,.000,1.333,0.0,16.8,8.0,0.0,7.7,0.0,17.4,38.9,,0.0,0.0,0.0,0.125,,6.2,9.0,15.2,0.0,1998
146,Glen Rice,SF,30,CHH,9.0,369.0,18.2,.543,.208,.208,3.7,13.3,8.6,7.5,0.8,0.6,6.4,27.5,,0.6,0.2,0.8,0.105,,3.2,-0.8,2.4,0.4,1998
147,Isaiah Rider,SG,26,POR,4.0,166.0,12.3,.491,.164,.388,4.8,10.0,7.3,17.6,1.6,0.0,16.9,25.2,,0.0,-0.1,-0.1,-0.016,,-1.0,-1.6,-2.6,0.0,1998
148,Stanley Roberts,C,27,MIN,1.0,8.0,-1.6,.266,.000,2.000,13.9,16.1,14.9,0.0,0.0,0.0,34.7,16.8,,0.0,0.0,0.0,-0.242,,-7.7,-5.4,-13.1,0.0,1998
149,Clifford Robinson,SF,31,PHO,4.0,92.0,2.9,.338,.030,.273,6.8,8.1,7.4,4.8,1.7,1.8,11.9,20.7,,-0.3,0.0,-0.2,-0.112,,-7.6,-2.7,-10.3,-0.2,1998
150,David Robinson*,C,32,SAS,9.0,353.0,24.1,.496,.000,.716,14.5,27.2,21.2,12.4,1.7,6.0,12.4,27.7,,0.5,0.9,1.3,0.183,,3.7,2.4,6.1,0.7,1998
151,Dennis Rodman*,PF,36,CHI,21.0,722.0,10.8,.419,.038,.362,16.3,26.9,21.3,8.7,1.1,1.4,22.3,10.3,,0.2,1.2,1.5,0.097,,-1.9,0.2,-1.7,0.0,1998
152,Sean Rooks,C,28,LAL,4.0,11.0,13.1,.333,.000,.000,10.8,0.0,5.5,0.0,0.0,20.5,0.0,25.3,,0.0,0.0,0.0,-0.043,,-3.2,5.2,2.0,0.0,1998
153,Jalen Rose,SF,25,IND,15.0,293.0,13.1,.545,.160,.270,0.5,11.1,6.0,19.2,2.1,1.6,18.3,23.2,,0.0,0.4,0.3,0.056,,-0.5,1.2,0.7,0.2,1998
154,Malik Rose,PF,23,SAS,5.0,18.0,20.9,.644,.000,.667,20.8,24.8,22.9,12.0,3.1,0.0,34.0,31.7,,0.0,0.0,0.0,0.049,,-0.8,2.7,1.9,0.0,1998
155,Donald Royal,SF,31,CHH,4.0,28.0,7.9,.514,.000,.571,0.0,17.6,8.9,6.1,0.0,0.0,10.2,17.5,,0.0,0.0,0.0,0.04,,-3.6,0.5,-3.1,0.0,1998
156,Bryon Russell,SF,27,UTA,20.0,698.0,12.8,.600,.429,.551,2.2,13.3,8.0,5.4,1.7,0.6,8.5,14.0,,1.1,1.1,2.2,0.151,,1.6,1.6,3.2,0.9,1998
157,Arvydas Sabonis*,C,33,POR,4.0,107.0,16.4,.531,.050,.350,7.5,28.7,17.5,9.6,3.4,2.3,17.8,23.3,,0.0,0.1,0.1,0.065,,-1.4,1.9,0.5,0.1,1998
158,Detlef Schrempf,SF,35,SEA,10.0,375.0,18.4,.568,.112,.304,5.9,18.6,12.3,18.2,1.0,0.2,13.4,20.7,,0.8,0.0,0.8,0.104,,2.6,-1.0,1.5,0.3,1998
159,Dennis Scott,SF,29,PHO,4.0,62.0,8.3,.500,.471,.000,3.4,12.0,7.3,2.5,0.8,0.0,10.5,13.9,,0.0,0.0,0.0,-0.001,,-0.4,-1.9,-2.3,0.0,1998
160,Shawnelle Scott,C,25,CLE,1.0,3.0,11.0,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,29.5,33.3,50.4,,0.0,0.0,0.0,-0.403,,-9.3,6.1,-3.2,0.0,1998
161,Rony Seikaly,C,32,NJN,3.0,37.0,20.1,.773,.000,.667,10.9,19.2,15.3,0.0,1.5,0.0,25.6,20.4,,0.1,0.0,0.1,0.112,,1.8,0.5,2.4,0.0,1998
162,Dickey Simpkins,PF,25,CHI,13.0,74.0,6.6,.401,.000,.563,6.4,15.8,10.9,6.5,1.5,1.1,13.1,14.8,,-0.1,0.1,0.0,0.028,,-5.5,-0.4,-5.8,-0.1,1998
163,Steve Smith,SG,28,ATL,4.0,160.0,24.2,.660,.294,.235,1.6,7.3,4.4,12.8,0.7,1.4,6.2,25.1,,0.7,0.2,0.9,0.269,,6.9,0.7,7.6,0.4,1998
164,Rik Smits,C,31,IND,16.0,476.0,19.6,.559,.005,.306,4.8,17.9,11.6,9.5,0.9,2.3,8.1,27.0,,1.0,0.6,1.6,0.163,,1.8,0.6,2.4,0.5,1998
165,John Starks,SG,32,NYK,10.0,314.0,20.5,.605,.472,.192,1.6,14.7,8.0,15.4,2.8,0.3,7.5,22.5,,0.9,0.4,1.4,0.208,,4.5,3.4,7.8,0.8,1998
166,John Stockton*,PG,35,UTA,20.0,596.0,20.0,.569,.159,.433,3.4,8.5,6.1,47.1,2.9,0.4,19.7,20.0,,1.2,1.0,2.2,0.179,,4.5,2.0,6.4,1.2,1998
167,Damon Stoudamire,PG,24,POR,4.0,166.0,16.0,.517,.349,.206,4.2,8.5,6.2,38.2,1.6,0.5,18.9,22.6,,0.2,-0.1,0.2,0.058,,2.9,-1.2,1.7,0.2,1998
168,Mark Strickland,PF,27,MIA,3.0,28.0,17.9,.765,.000,.400,8.8,21.5,15.3,0.0,0.0,2.9,0.0,10.5,,0.1,0.0,0.1,0.232,,2.7,0.5,3.2,0.0,1998
169,Bob Sura,SG,24,CLE,3.0,31.0,2.6,.316,.400,.600,0.0,14.1,7.0,24.6,1.9,0.0,24.0,13.5,,-0.1,0.0,0.0,-0.077,,-6.4,-0.4,-6.8,0.0,1998
170,Carl Thomas,SG,28,CLE,1.0,11.0,4.1,.431,.000,3.000,13.2,0.0,6.6,0.0,0.0,0.0,0.0,10.6,,0.0,0.0,0.0,0.05,,-3.2,-2.6,-5.8,0.0,1998
171,Nick Van Exel,PG,26,LAL,13.0,367.0,11.5,.448,.464,.265,2.9,7.7,5.3,24.3,1.2,0.2,11.5,24.1,,0.2,-0.1,0.1,0.009,,0.0,-3.8,-3.8,-0.2,1998
172,Keith Van Horn,PF,22,NJN,3.0,77.0,15.1,.534,.069,.517,3.5,10.8,7.3,2.3,0.0,0.0,5.3,23.6,,0.2,-0.1,0.1,0.082,,1.0,-3.7,-2.7,0.0,1998
173,David Vaughn,PF,24,NJN,1.0,1.0,40.7,,,,0.0,0.0,0.0,0.0,0.0,75.6,,0.0,,0.0,0.0,0.0,0.203,,17.3,73.0,90.4,0.0,1998
174,Jacque Vaughn,PG,22,UTA,7.0,24.0,-0.9,.322,.200,.200,0.0,14.3,7.5,27.6,0.0,0.0,26.9,30.4,,-0.2,0.0,-0.1,-0.272,,-3.7,-4.7,-8.4,0.0,1998
175,Rasheed Wallace,PF,23,POR,4.0,157.0,12.4,.537,.106,.340,5.1,9.8,7.3,11.6,0.7,1.1,8.5,16.7,,0.2,-0.1,0.2,0.054,,1.0,-0.6,0.4,0.1,1998
176,Charlie Ward,PG,27,NYK,10.0,261.0,16.6,.532,.382,.291,1.4,12.3,6.8,39.9,4.2,0.7,21.5,14.6,,0.3,0.5,0.8,0.144,,1.9,4.4,6.2,0.5,1998
177,Bill Wennington,C,34,CHI,16.0,119.0,10.4,.530,.000,.211,3.0,12.0,7.3,4.7,2.9,1.3,16.2,19.8,,0.0,0.2,0.2,0.062,,-5.5,1.1,-4.5,-0.1,1998
178,David Wesley,PG,27,CHH,9.0,285.0,13.0,.488,.253,.253,2.2,5.6,3.9,36.7,1.4,0.0,17.1,19.6,,0.1,0.1,0.3,0.046,,1.0,-0.9,0.0,0.1,1998
179,Mark West,C,37,IND,4.0,11.0,2.9,.452,.000,1.500,12.2,0.0,5.9,0.0,0.0,0.0,0.0,15.0,,0.0,0.0,0.0,0.048,,-7.4,-2.9,-10.2,0.0,1998
180,DeJuan Wheat,PG,24,MIN,1.0,3.0,40.3,.500,.000,.000,0.0,43.0,19.9,0.0,18.6,0.0,0.0,31.1,,0.0,0.0,0.0,0.311,,5.2,22.7,27.9,0.0,1998
181,Aaron Williams,PF,26,SEA,3.0,7.0,0.3,.258,.000,.667,17.4,0.0,8.6,0.0,0.0,11.8,20.5,33.1,,0.0,0.0,-0.1,-0.363,,-7.2,-3.2,-10.4,0.0,1998
182,Buck Williams,PF,37,NYK,3.0,45.0,15.0,.559,.000,.889,19.3,25.6,22.4,3.9,0.0,2.0,19.3,16.6,,0.1,0.1,0.1,0.131,,-0.6,-1.1,-1.7,0.0,1998
183,Hot Rod Williams,C,35,PHO,3.0,33.0,4.6,.361,.000,.429,6.3,7.5,6.9,4.3,0.0,4.9,0.0,11.5,,0.0,0.0,0.0,0.008,,-6.3,-0.7,-7.0,0.0,1998
184,Jayson Williams,C,29,NJN,3.0,116.0,15.7,.444,.000,.286,23.1,22.4,22.8,6.5,1.0,2.0,7.8,10.7,,0.2,0.0,0.2,0.097,,3.6,-1.7,2.0,0.1,1998
185,Micheal Williams,PG,31,MIN,4.0,58.0,15.9,.527,.133,.600,3.8,15.6,9.3,32.2,2.9,1.5,13.7,17.7,,0.1,0.0,0.2,0.143,,-2.0,3.6,1.6,0.1,1998
186,Monty Williams,SF,26,SAS,5.0,28.0,12.6,.644,.000,.375,8.9,16.0,12.6,7.0,0.0,0.0,30.0,23.1,,0.0,0.0,0.0,0.025,,-1.7,0.1,-1.6,0.0,1998
187,Travis Williams,SF,28,CHH,4.0,18.0,16.6,.525,.000,1.333,7.0,27.4,17.2,0.0,3.2,4.4,0.0,13.3,,0.0,0.0,0.1,0.207,,-0.8,3.2,2.4,0.0,1998
188,Walt Williams,SF,27,POR,4.0,102.0,20.5,.713,.484,.452,3.4,13.8,8.3,15.1,0.5,0.0,2.6,16.6,,0.5,0.0,0.5,0.232,,4.9,1.5,6.4,0.2,1998
189,Kevin Willis,PF,35,HOU,5.0,168.0,13.2,.451,.018,.291,11.3,24.5,17.6,6.3,2.6,1.3,16.2,20.8,,-0.2,0.3,0.2,0.045,,-1.9,0.2,-1.7,0.0,1998
190,David Wingate,SG,34,SEA,3.0,13.0,30.1,.524,.000,1.200,18.8,18.2,18.5,26.2,4.3,0.0,11.6,31.5,,0.1,0.0,0.1,0.232,,6.0,4.2,10.2,0.0,1998
